"Plot Title: SG3_Bottom"
"#","Date Time, GMT-03:00","Temp, °F (LGR S/N: 20580740, SEN S/N: 20580740)","RH, % (LGR S/N: 20580740, SEN S/N: 20580740)"
369,04/02/19 09:49:27 AM,63.775,79.339
370,04/02/19 10:19:27 AM,64.931,79.308
371,04/02/19 10:49:27 AM,66.814,79.221
372,04/02/19 11:19:27 AM,73.342,78.704
373,04/02/19 11:49:27 AM,79.128,79.547
374,04/02/19 12:19:27 PM,79.743,80.656
375,04/02/19 12:49:27 PM,82.396,80.795
376,04/02/19 01:19:27 PM,83.467,80.805
377,04/02/19 01:49:27 PM,83.824,80.586
378,04/02/19 02:19:27 PM,85.082,80.616
379,04/02/19 02:49:27 PM,84.767,80.666
380,04/02/19 03:19:27 PM,84.182,80.482
381,04/02/19 03:49:27 PM,82.530,80.232
382,04/02/19 04:19:27 PM,81.909,80.014
383,04/02/19 04:49:27 PM,82.708,79.527
384,04/02/19 05:19:27 PM,82.308,79.190
385,04/02/19 05:49:27 PM,79.392,79.404
386,04/02/19 06:19:27 PM,76.028,79.704
387,04/02/19 06:49:27 PM,73.904,79.827
388,04/02/19 07:19:27 PM,69.514,79.906
389,04/02/19 07:49:27 PM,67.028,79.556
390,04/02/19 08:19:27 PM,65.872,79.110
391,04/02/19 08:49:27 PM,64.888,78.881
392,04/02/19 09:19:27 PM,63.689,79.021
393,04/02/19 09:49:27 PM,62.834,78.892
394,04/02/19 10:19:27 PM,62.319,78.859
395,04/02/19 10:49:27 PM,62.191,78.788
396,04/02/19 11:19:27 PM,62.019,78.740
397,04/02/19 11:49:27 PM,61.848,78.664
398,04/03/19 12:19:27 AM,61.720,78.649
399,04/03/19 12:49:27 AM,61.633,78.639
400,04/03/19 01:19:27 AM,61.462,78.674
401,04/03/19 01:49:27 AM,61.248,78.621
402,04/03/19 02:19:27 AM,61.119,78.578
403,04/03/19 02:49:27 AM,60.517,78.702
404,04/03/19 03:19:27 AM,59.916,78.715
405,04/03/19 03:49:27 AM,59.959,78.553
406,04/03/19 04:19:27 AM,59.916,78.576
407,04/03/19 04:49:27 AM,59.099,78.757
408,04/03/19 05:19:27 AM,58.325,78.888
409,04/03/19 05:49:27 AM,58.023,78.769
410,04/03/19 06:19:27 AM,57.936,78.647
411,04/03/19 06:49:27 AM,57.936,78.758
412,04/03/19 07:19:27 AM,57.850,78.804
